URL,Status Code,Content-Type
http://www.southampton.ac.uk/delphis,200,text/html; charset=utf-8
https://i0.wp.com/generic.wordpress.soton.ac.uk/digital-learning/wp-content/uploads/sites/321/2018/02/Kumu-MSc-highlight.png,200,image/png
https://sotonac-my.sharepoint.com/:v:/r/personal/arr1y12_soton_ac_uk/Documents/Stream%20Migrated%20Videos/eCoffee/eCoffee%20@%20SGH_%20Gamification%20-%20playful%20practices%20to%20motivate%20and%20engage%20learners-20220510_100205-Meeting%20Recording.mp4?csf=1&web=1&e=P5Cbar&nav=eyJyZWZlcnJhbEluZm8iOnsicmVmZXJyYWxBcHAiOiJTdHJlYW1XZWJBcHAiLCJyZWZlcnJhbFZpZXciOiJTaGFyZURpYWxvZy1MaW5rIiwicmVmZXJyYWxBcHBQbGF0Zm9ybSI6IldlYiIsInJlZmVycmFsTW9kZSI6InZpZXcifX0%3D,403,text/plain; charset=utf-8
https://southampton.libapps.com/libapps/login.php?site_id=512&target64=L2xpYmd1aWRlcy9hZG1pbl9jLnBocD9nPTEzMTMxOCZwPTg1ODI2OA==,200,text/html; charset=UTF-8
https://www.unr.edu/writing-speaking-center/writing-speaking-resources/email-etiquette-for-students,200,text/html; charset=utf-8
http://www.southampton.ac.uk/archives,200,text/html; charset=utf-8
https://www.southampton.ac.uk/isolutions/students/office-365.page,200,text/html; charset=utf-8
http://www.mendeley.com/,200,text/html; charset=utf-8
https://lovedataweek.org/,403,text/html; charset=UTF-8
http://service.weibo.com/share/share.php?url=Hartley%20Library%20Gate%20Data%20for%20the%20Academic%20Year%202018%2D2019+https://eprints.soton.ac.uk/435654/,200,text/html; charset=utf-8
https://www.docdroid.net/nBjvcwF/formal-civic-university-agreement-pdf,200,text/html; charset=UTF-8
https://sotonac-my.sharepoint.com/:v:/r/personal/arr1y12_soton_ac_uk/Documents/Stream%20Migrated%20Videos/eCoffee/eCoffee_%20Improving%20your%20digital%20skills%20-%20how%20can%20Jisc%27s%20Discovery%20Tool%20help.mp4?csf=1&web=1&e=eMYsg8&nav=eyJyZWZlcnJhbEluZm8iOnsicmVmZXJyYWxBcHAiOiJTdHJlYW1XZWJBcHAiLCJyZWZlcnJhbFZpZXciOiJTaGFyZURpYWxvZyIsInJlZmVycmFsQXBwUGxhdGZvcm0iOiJXZWIiLCJyZWZlcnJhbE1vZGUiOiJ2aWV3In19,403,text/plain; charset=utf-8
https://owl.english.purdue.edu/owl/resource/559/06/,200,text/html; charset=UTF-8
https://ec.europa.eu/eurostat/data/database,200,text/html;charset=UTF-8
https://wiki.creativecommons.org/Public_domain,200,text/html; charset=UTF-8
https://www.doaj.org/,200,text/html; charset=utf-8
https://southampton.libapps.com/libapps/login.php?site_id=512&target64=L2xpYmd1aWRlcy9hZG1pbl9jLnBocD9nPTEzMTMxNSZwPTg1ODcxMg==,200,text/html; charset=UTF-8
https://eur03.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.sciencedirect.com%2Fscience%2Farticle%2Fpii%2FS1751157713000710&data=01%7C01%7CV.J.Fenerty%40soton.ac.uk%7C654c5b6120ac44d3fd2008d7110bee96%7C4a5378f929f44d3ebe89669d03ada9d8%7C0&sdata=ZIpzZrZKi5n1tqJtJwUOksjsucgkT29AP5YrWdoAgzY%3D&reserved=0,403,text/html; charset=UTF-8
https://soton.idm.oclc.org/login?url=https://portal.acm.org/dl.cfm?coll=portal&dl=ACM,200,text/html
https://openlibrary.org/,Error,
https://www.bdadyslexia.org.uk/advice/employers/creating-a-dyslexia-friendly-workplace/dyslexia-friendly-style-guide,200,text/html; charset=UTF-8
https://it-it.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fshare_channel%2F%3Ftype%3Dreshare%26link%3Dhttps%253A%252F%252Fgeneric.wordpress.soton.ac.uk%252Fdigital-learning%252F2020%252F03%252F09%252Fdeveloping-a-vr-experience-major-trauma-resuscitation-simulation%252F%26app_id%3D966242223397117%26source_surface%3Dexternal_reshare%26display%26hashtag,200,"text/html; charset=""utf-8"""
http://www.southampton.ac.uk/about/conditions-policies/cookies.page,200,text/html; charset=utf-8
https://www.nihr.ac.uk/researchers/apply-for-funding/how-to-apply-for-project-funding/our-funding-programmes.htm,200,text/html; charset=UTF-8
https://www.southampton.ac.uk/news/events.page,200,text/html; charset=utf-8
https://www.southampton.ac.uk/digital-learning/contact-us/staff/sf1m09.page,200,text/html; charset=utf-8
https://journals.sagepub.com/doi/full/10.1177/25152459211040837,403,text/html; charset=UTF-8
https://sotonac-my.sharepoint.com/:v:/r/personal/arr1y12_soton_ac_uk/Documents/Stream%20Migrated%20Videos/eCoffee/eCoffee%20@%20SGH_%20Digital%20accessibility%20and%20Blackboard%20Ally%20update-20211102_110035-Meeting%20Recording.mp4?csf=1&web=1&e=wqtXif&nav=eyJyZWZlcnJhbEluZm8iOnsicmVmZXJyYWxBcHAiOiJTdHJlYW1XZWJBcHAiLCJyZWZlcnJhbFZpZXciOiJTaGFyZURpYWxvZy1MaW5rIiwicmVmZXJyYWxBcHBQbGF0Zm9ybSI6IldlYiIsInJlZmVycmFsTW9kZSI6InZpZXcifX0%3D,403,text/plain; charset=utf-8
https://library.leeds.ac.uk/info/1110/resource_guides/7/grey_literature/2,200,text/html; charset=UTF-8
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=1275768f-4595-4ea3-9104-ad8a00df072e,200,text/html; charset=utf-8
https://southampton.libapps.com/libapps/login.php?site_id=512&target64=L2xpYmd1aWRlcy9hZG1pbl9jLnBocD9nPTY4MDU1NiZwPTQ4NTIxMTM=,200,text/html; charset=UTF-8
https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,200,text/html
https://sotonproduction.service-now.com/serviceportal?id=kb_article_view&sys_kb_id=b28d97dedb54d8581c4bb4a7f4961939,200,text/html;charset=UTF-8
https://soton.rl.talis.com/index.html,200,text/html; charset=UTF-8
https://southampton.libapps.com/libapps/login.php?site_id=512&target64=L2xpYmd1aWRlcy9hZG1pbl9jLnBocD9nPTcxMjI4NyZwPTUxNjI4OTY=,200,text/html; charset=UTF-8
https://eur03.safelinks.protection.outlook.com/?url=https%3A%2F%2Fcreativecommons.org%2Fabout%2Fcclicenses%2F&data=04%7C01%7CResearchData%40soton.ac.uk%7Cf3c0f528f8464d208f9908d91a005315%7C4a5378f929f44d3ebe89669d03ada9d8%7C0%7C0%7C637569410965965036%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C1000&sdata=XSjcXBM1zr8i7G3juK5SNeO1FwqguVjRMrMNIF4Mga0%3D&reserved=0,200,text/html; charset=UTF-8
https://www.biorxiv.org/,200,text/html; charset=utf-8
https://ar-ar.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fshare_channel%2F%3Ftype%3Dreshare%26link%3Dhttp%253A%252F%252Fgeneric.wordpress.soton.ac.uk%252Fdigital-learning%252F2020%252F04%252F29%252Fwhat-do-this-years-blackboard-vle-awards-tell-us-about-remote-learning%252F%26app_id%3D966242223397117%26source_surface%3Dexternal_reshare%26display%26hashtag,200,"text/html; charset=""utf-8"""
https://www.mathjax.org/,200,text/html; charset=utf-8
http://www.robmiles.com,403,text/html; charset=UTF-8
https://thenounproject.com/shital777/icon/329956/,200,text/html; charset=utf-8
https://altc.alt.ac.uk/2019/sessions/a-124/,404,text/html; charset=UTF-8
https://www.nature.com/articles/d41586-022-04504-8,200,"text/html; charset=""UTF-8"""
https://blog.socialcops.com/academy/resources/following-6-steps-avoid-response-bias-survey/,403,text/html
"https://www.salford.ac.uk/news/articles/2015/well-designed-classrooms-can-boost-learning-progress-in-primary-school-pupils-by-up-to-16-in-a-single-year,-research-reveals",404,text/html; charset=UTF-8
https://www.southampton.ac.uk/365,200,text/html; charset=utf-8
http://www.imperial.ac.uk/admin-services/library/learning-support/reference-management/bibtex-for-latex/,200,text/html; charset=UTF-8
https://sotonac-my.sharepoint.com/:v:/r/personal/arr1y12_soton_ac_uk/Documents/Stream%20Migrated%20Videos/eCoffee/eCoffee%20@%20SGH%20-%20Ultra%20unpacked.mp4?csf=1&web=1&e=jFEcQd&nav=eyJyZWZlcnJhbEluZm8iOnsicmVmZXJyYWxBcHAiOiJTdHJlYW1XZWJBcHAiLCJyZWZlcnJhbFZpZXciOiJTaGFyZURpYWxvZy1MaW5rIiwicmVmZXJyYWxBcHBQbGF0Zm9ybSI6IldlYiIsInJlZmVycmFsTW9kZSI6InZpZXcifX0%3D,403,text/plain; charset=utf-8
https://doi-org.soton.idm.oclc.org/10.29085/9781783303755,200,text/html
https://www.skillsforstudy.com/course-modules/reading-and-note-making,403,text/html; charset=UTF-8
http://www.dcc.ac.uk/resources/policy-and-legal/research-funding-policies/esrc,200,text/html; charset=utf-8
https://archive.org/details/image,Error,"Cannot connect to host archive.org:443 ssl:True [SSLCertVerificationError: (1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')]"
https://pt-br.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fshare_channel%2F%3Ftype%3Dreshare%26link%3Dhttp%253A%252F%252Fgeneric.wordpress.soton.ac.uk%252Fdigital-learning%252Fevents%252F%26app_id%3D966242223397117%26source_surface%3Dexternal_reshare%26display%26hashtag,200,"text/html; charset=""utf-8"""
https://zh-cn.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fshare_channel%2F%3Ftype%3Dreshare%26link%3Dhttp%253A%252F%252Fgeneric.wordpress.soton.ac.uk%252Fdigital-learning%252F2024%252F09%252F26%252Fecoffee-in-2023-24%252F%26app_id%3D966242223397117%26source_surface%3Dexternal_reshare%26display%26hashtag,200,"text/html; charset=""utf-8"""
https://sotonac.sharepoint.com/:b:/r/teams/Pure/Shared Documents/Quick Guides/How to add Activities Prizes and PressMedia into Pure.pdf?csf=1&web=1&e=aUgJJL,403,text/plain; charset=utf-8
https://je-s.rcuk.ac.uk/JeS2WebLoginSite/Login.aspx,Error,"Cannot connect to host je-s.rcuk.ac.uk:443 ssl:True [SSLCertVerificationError: (1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')]"
https://sotonproduction.service-now.com/serviceportal?id=sc_cat_item&sys_id=f9772bd11b5ce11081f34157b04bcbe1,200,text/html;charset=UTF-8
https://sway.com/,200,text/html; charset=utf-8
https://archive.org/details/audio_foreign,Error,"Cannot connect to host archive.org:443 ssl:True [SSLCertVerificationError: (1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')]"
https://mantra.ed.ac.uk/,200,text/html
https://sotonac-my.sharepoint.com/:v:/r/personal/arr1y12_soton_ac_uk/Documents/Stream%20Migrated%20Videos/eCoffee/eCoffee%20@%20SGH_%20Reimagining%20your%20online%20multimedia%20-%20building%20experiences%20with%20ThingLink-20220210_110102-Meeting%20Recording.mp4?csf=1&web=1&e=OboU3d&nav=eyJyZWZlcnJhbEluZm8iOnsicmVmZXJyYWxBcHAiOiJTdHJlYW1XZWJBcHAiLCJyZWZlcnJhbFZpZXciOiJTaGFyZURpYWxvZy1MaW5rIiwicmVmZXJyYWxBcHBQbGF0Zm9ybSI6IldlYiIsInJlZmVycmFsTW9kZSI6InZpZXcifX0%3D,403,text/plain; charset=utf-8
https://www.kbplus.ac.uk/kbplus7/publicExport/pkg/2830,200,text/html;charset=UTF-8
https://www.oahelper.org/,200,text/html; charset=UTF-8
https://beta.sherpa.ac.uk/oa-books,200,text/html; charset=utf-8
https://de-de.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fshare_channel%2F%3Ftype%3Dreshare%26link%3Dhttp%253A%252F%252Fgeneric.wordpress.soton.ac.uk%252Fdigital-learning%252F2019%252F03%252F26%252Fecoffee-sgh-18%252F%26app_id%3D966242223397117%26source_surface%3Dexternal_reshare%26display%26hashtag,200,"text/html; charset=""utf-8"""
https://twitter.com/search?q=%23VLEAwards2021,200,text/html; charset=utf-8
https://www.southampton.ac.uk/digital-learning/contact-us/index.page#FindUs,200,text/html; charset=utf-8
https://www.thinglink.com/scenariocard/1613506120981151747,200,text/html;charset=UTF-8
https://creativecommons.org/licenses/by-nd/4.0,200,text/html
https://soton.idm.oclc.org/login?url=http://zetoc.mimas.ac.uk/quickguidealert.pdf,200,text/html
https://ccsearch.creativecommons.org/,200,text/html; charset=UTF-8
https://elearn.southampton.ac.uk/panopto/legal/lecture-capture-guidance/,200,text/html; charset=UTF-8
https://www.ebi.ac.uk/training,200,text/html; charset=UTF-8
https://mle.southampton.ac.uk/bb/BbTLCEUR/bluffer2020/index.html,200,text/html
https://linktr.ee/medici.tv,200,text/html; charset=utf-8
https://hechingerreport.org/where-are-all-the-women-apprentices/,200,text/html; charset=UTF-8
https://www.coalition-s.org/10-principles/,404,text/html; charset=UTF-8
https://coursesites.com/,Error,"Cannot connect to host coursesites.com:443 ssl:True [SSLCertVerificationError: (1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'coursesites.com'. (_ssl.c:1000)"")]"
https://esrc.ukri.org/funding/guidance-for-grant-holders/research-data-policy/,200,text/html; charset=UTF-8
https://www.southampton.ac.uk/research/researcher-support/pure.page,200,text/html; charset=utf-8
https://southampton.libapps.com/libapps/login.php?site_id=512&target64=L2xpYmd1aWRlcy9hZG1pbl9jLnBocD9nPTEzMTI1OCZwPTg1ODc3Mg==,200,text/html; charset=UTF-8
https://www.ssrn.com/index.cfm/en/,200,text/html;charset=UTF-8
https://southampton.libapps.com/libapps/login.php?site_id=512&target64=L2xpYmd1aWRlcy9hZG1pbl9jLnBocD9nPTEzMTI4NCZwPTQ4NjA4MjA=,200,text/html; charset=UTF-8
https://www.economist.com/,200,text/html; charset=utf-8
https://www.kbplus.ac.uk/kbplus7/publicExport/pkg/2786,200,text/html;charset=UTF-8
https://www.nmc.org/publication/nmc-horizon-report-2016-higher-education-edition/,200,text/html; charset=utf-8
https://reproducibilitea.org,200,text/html; charset=UTF-8
https://soton.idm.oclc.org/login?url=https://www.nature.com/news/how-scientists-fool-themselves-and-how-they-can-stop-1.18517,200,text/html
https://www.southampton.ac.uk/digital-learning/contact-us/staff/yl1x07.page,404,text/html; charset=utf8
https://topol.hee.nhs.uk/wp-content/uploads/2019/02/Topol-Review-FAQs.pdf,200,application/pdf
http://www.huffingtonpost.com/entry/democratizing-vr-why-it-starts-with-360-photos_us_574f1196e4b07f2507c94b9f,200,text/html; charset=utf-8
https://www.suebeckingham.com/,200,text/html; charset=UTF-8
https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.instagram.com%2F&h=AT3sd6q4A-MPIFKkeVvysITKfbzOPZitLCDRa1e9zvJIp1nAT_sXMjZ4FngKJVnHSQNgEaYHe83yquPliY7jU7Ey3fZTm8FujYeDk_vWVCUv06Vf7Tt-AVX3RXbPN0JVs6XANO_TH45MmxWw,200,"text/html; charset=""utf-8"""
https://www.leru.org/files/Sorbonne-declaration.pdf,200,application/pdf
https://www.facebook.com/sharer/sharer.php?u=https://eprints.soton.ac.uk/403440/,200,"text/html; charset=""utf-8"""
http://blogs.nature.com/scientificdata/2016/07/14/data-citations-at-scientific-data/,403,text/html
https://soton.idm.oclc.org/login?url=https://uk.sagepub.com/en-gb/eur/sage-journals-packages,200,text/html
https://www.blog.google/products/chrome/saying-goodbye-flash-chrome/,200,text/html; charset=utf-8
https://southampton.qualtrics.com/jfe/form/SV_d6EOtK9SXgChGoC,200,text/html; charset=utf-8
https://youtu.be/FkuHmhEyIWg,200,text/html; charset=utf-8
https://www.southampton.ac.uk/business.page,200,text/html; charset=utf-8
http://www.leidenmanifesto.org/,200,text/html; charset=UTF-8
https://web.whatsapp.com/send/?text=Media%E2%80%99s+interesting+project+for+June+https%3A%2F%2Fgeneric.wordpress.soton.ac.uk%2Fdigital-learning%2F2021%2F07%2F15%2Fmedias-interesting-project-for-june%2F,200,"text/html; charset=""utf-8"""
https://life-saver.org.uk,200,text/html; charset=utf-8
https://sotonac.sharepoint.com/teams/Office365/SitePages/O365-Tips-for-Staff-Using-O365-Apps-Students.aspx,403,text/plain; charset=utf-8
http://www.equator-network.org/library/,200,text/html; charset=UTF-8
https://amstar.ca/Amstar_Checklist.php,200,text/html; charset=UTF-8
https://scholar.archive.org/,Error,
https://www.loc.gov/preservation/resources/rfs/,200,text/html
https://phil.cdc.gov/default.aspx,200,text/html; charset=utf-8
https://journals.sagepub.com/doi/full/10.1177/1049732312452938,403,text/html; charset=UTF-8
http://the12appsofchristmas.zohosites.com/App4.html,410,text/html
https://southampton.libapps.com/libapps/login.php?site_id=512&target64=L2xpYmd1aWRlcy9hZG1pbl9jLnBocD9nPTY2NjA4NCZwPTQ3MTk1NDI=,200,text/html; charset=UTF-8
https://twitter.com/ReproTeaSoton,200,text/html; charset=utf-8
https://www.medrxiv.org/,200,text/html; charset=utf-8
https://www.panopto.com/,403,text/html
https://www.southampton.ac.uk/diversity/our-commitment/strategy.page,200,text/html; charset=utf-8
https://themegrill.com/themes/masonic,200,text/html; charset=UTF-8
https://commission.europa.eu/law/law-topic/data-protection/international-dimension-data-protection/standard-contractual-clauses-scc_en,200,text/html; charset=UTF-8
https://www.icpsr.umich.edu/web/about/cms/3799?utm_source=all&utm_medium=all&utm_campaign=LDW23&utm_id=LDW23,200,text/html;charset=UTF-8
https://associated-architects.co.uk/project/davison-library-royal-holloway-university-london/,200,text/html; charset=UTF-8
https://www.meta.com/quest/,429,"text/html; charset=""utf-8"""
https://www.southampton.ac.uk/archives,200,text/html; charset=utf-8
https://link.springer.com/article/10.1007/s10838-020-09548-w,200,text/html;charset=utf-8
https://lightmedias.medici.tv/institutions/flyers/flyer_userguide_EN_web_2024.pdf,200,application/pdf
https://elearn.southampton.ac.uk/blackboard/groupsmartviews,404,text/html; charset=UTF-8
http://ft.com/UniSouthampton,Error,"0, message='', url='http://ft.com/UniSouthampton'"
https://sites.stedwards.edu/instructionaltechnology/2017/02/20/meet-our-new-learning-spaces-manager/,200,text/html; charset=UTF-8
https://creativecommons.org/licenses/by-sa/4.0,200,text/html
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=be26677d-0938-4123-b2fa-afac00d79fd5,200,text/html; charset=utf-8
https://soton.idm.oclc.org/login?url=https://go.gale.com/ps/start.do?p=DMIR&u=unisoton&sid=galepages,200,text/html
https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.instagram.com%2F&h=AT006FxUkDdrhvr0Lney3aT-Ughs1tZB1tUPWX0QsNQ9kEkhuMj_dcJ7Rax0KdUvD5KhNSsMDFWxp5mOr21PNlY1ybHXA9civ8JleTn2i7iQZcC1mfQtvFAP-iTnOofShJsVEf3WwBOyDUG3,200,"text/html; charset=""utf-8"""
https://www.bristol.ac.uk/media-library/sites/library/documents/research-support/research-data/guidance/sensitive/Sharing%20research%20data%20concerning%20human%20participants.pdf,200,application/pdf
https://www.coalition-s.org/rationale-for-the-revisions/,200,text/html; charset=UTF-8
https://www.zotero.org/support/screencast_tutorials,200,text/html; charset=utf-8
https://sotonac.sharepoint.com/teams/BuildingDigitalCapabilities/SitePages/General-Digital-Skills.aspx?xsdata=MDV8MDF8fDI1NmE2ZmE2M2UzMDQ0MzU2Y2NiMDhkYmYxOTk1NGM2fDRhNTM3OGY5MjlmNDRkM2ViZTg5NjY5ZDAzYWRhOWQ4fDB8MHw2MzgzNjk0MTMwNTc2Mzc1Nzl8VW5rbm93bnxWR1ZoYlhOVFpXTjFjbWwwZVZObGNuWnBZMlY4ZXlKV0lqb2lNQzR3TGpBd01EQWlMQ0pRSWpvaVYybHVNeklpTENKQlRpSTZJazkwYUdWeUlpd2lWMVFpT2pFeGZRPT18MXxMMk5vWVhSekx6RTVPakZrWVRka1pXRTFObUl4WmpReFl6aGlNV0kxWkRkbE16bGxNelUxWm1SaVFIUm9jbVZoWkM1Mk1pOXRaWE56WVdkbGN5OHhOekF4TXpRME5UQTFNell3fDNjOGQxZjdmYzUxZDQ4NDM2Y2NiMDhkYmYxOTk1NGM2fGNkYWFkZTBlMjhlYzQ2N2FiMzg0ZWY5M2MwNjAxMDU0&sdata=Q09iTWxNNFlOSXdNUSthS1ZWbWZ4bFFHckJJcDVhUEt6VTFWRmxiditKaz0%3D&ovuser=4a5378f9-29f4-4d3e-be89-669d03ada9d8%2Calo1g21%40soton.ac.uk#digiskills-day-nov-23-tips-and-tricks,403,text/plain; charset=utf-8
http://https://www.sciencedirect.com/science/article/pii/S0148296323003004?via%3Dihub,Error,Cannot connect to host https:80 ssl:default [Temporary failure in name resolution]
https://eprints.gla.ac.uk/148887/,200,text/html; charset=utf-8
https://www.legislation.gov.uk/uksi/2014/1384/regulation/2/made,200,text/html;charset=utf-8
https://i0.wp.com/generic.wordpress.soton.ac.uk/digital-learning/wp-content/uploads/sites/321/2020/01/Teams-meeting.png?ssl=1,200,image/png
https://soton.idm.oclc.org/login?url=http://zetoc.mimas.ac.uk/videos.html,200,text/html
https://www.chronicle.com/article/A-New-High-Tech-Learning/242082,403,text/html; charset=UTF-8
https://eur03.safelinks.protection.outlook.com/?url=https%3A%2F%2Fkopernio.com%2F&data=01%7C01%7CN.S.Clarkson%40soton.ac.uk%7C10a437a3518a429e216908d706147c88%7C4a5378f929f44d3ebe89669d03ada9d8%7C0&sdata=5oqVElXowhKHc6%2Bogowu0tzcWv8smAQ7Bkk3Jhb4%2F28%3D&reserved=0,200,text/html; charset=utf-8
https://eur03.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.coursera.org%2Flearn%2Fsystematic-review&data=05%7C01%7CV.J.Fenerty%40soton.ac.uk%7C7da362306bca49ca70d908da68b08a60%7C4a5378f929f44d3ebe89669d03ada9d8%7C0%7C0%7C637937404797568885%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C2000%7C%7C%7C&sdata=L8G%2B%2Blc0Fz%2BNEzmiVhIJyyM8m7%2BuysLjYcsCMeYiWbM%3D&reserved=0,200,text/html
https://altc.alt.ac.uk/2016/sessions/using-the-wordpress-h5p-plugin-to-create-rich-interactive-content-aka-putting-creative-power-back-in-the-hands-of-academics-1330/,404,text/html; charset=UTF-8
https://whatsapp.com/download,200,"text/html; charset=""utf-8"""
https://skarredghost.com/2018/05/09/how-to-get-started-with-oculus-go-on-unity/,200,text/html; charset=UTF-8
https://southampton.ac.uk/365,200,text/html; charset=utf-8
https://eur03.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.nature.com%2Farticles%2Fd41586-021-01574-y&data=04%7C01%7CV.J.Fenerty%40soton.ac.uk%7Cf1756c66182847206d9708d942213955%7C4a5378f929f44d3ebe89669d03ada9d8%7C0%7C0%7C637613532718823681%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C1000&sdata=sIvSDaic4dIVxRXmv0lTxX5DRPrP0%2B3TFWib%2BW7KmIo%3D&reserved=0,200,"text/html; charset=""UTF-8"""
https://www.ukri.org/publications/guidance-on-best-practice-in-the-management-of-research-data//,200,text/html; charset=UTF-8
https://southampton.libapps.com/libapps/login.php?site_id=512&target64=L2xpYmd1aWRlcy9hZG1pbl9jLnBocD9nPTY2NjE0NyZwPTQ3MjEyNTM=,200,text/html; charset=UTF-8
https://twitter.com/learnsoton/status/1518550419001143297,200,text/html; charset=utf-8
https://www.eventbrite.co.uk/e/55409726985,200,text/html; charset=utf-8
https://h5p.org/image-juxtaposition,200,text/html; charset=utf-8
https://orcid.org/0000-0001-5030-6479,200,text/html
https://arxiv.org/ftp/arxiv/papers/2003/2003.00898.pdf,200,application/pdf
https://about.meta.com/technologies/meta-pay,200,"text/html; charset=""utf-8"""
http://the12appsofchristmas.zohosites.com/App2.html,410,text/html
https://hi-in.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fshare_channel%2F%3Ftype%3Dreshare%26link%3Dhttp%253A%252F%252Fgeneric.wordpress.soton.ac.uk%252Fdigital-learning%252F2020%252F04%252F29%252Fwhat-do-this-years-blackboard-vle-awards-tell-us-about-remote-learning%252F%26app_id%3D966242223397117%26source_surface%3Dexternal_reshare%26display%26hashtag,200,"text/html; charset=""utf-8"""
http://openaccessbutton.org,200,text/html
"https://soton.idm.oclc.org/login?url=https://search.ebscohost.com/login.aspx?authtype=ip,shib&profile=hlthdbases&defaultdb=amed",200,text/html
https://www.nvaccess.org/download/,200,text/html; charset=UTF-8
https://beta.jisc.ac.uk/events/the-launch-of-octopus-the-new-primary-research-record,404,text/html; charset=utf-8
https://plos.org/resources/for-institutions/institutional-account-participants/#uk,200,text/html; charset=UTF-8
https://www.thinglink.com/card/1605566995493814273,200,text/html;charset=UTF-8
https://archive.org/details/moviesandfilms,Error,
https://sotonac.sharepoint.com/teams/BuildingDigitalCapabilities/SitePages/Postgraduate-Students.aspx?xsdata=MDV8MDF8fDI1NmE2ZmE2M2UzMDQ0MzU2Y2NiMDhkYmYxOTk1NGM2fDRhNTM3OGY5MjlmNDRkM2ViZTg5NjY5ZDAzYWRhOWQ4fDB8MHw2MzgzNjk0MTMwNTc2Mzc1Nzl8VW5rbm93bnxWR1ZoYlhOVFpXTjFjbWwwZVZObGNuWnBZMlY4ZXlKV0lqb2lNQzR3TGpBd01EQWlMQ0pRSWpvaVYybHVNeklpTENKQlRpSTZJazkwYUdWeUlpd2lWMVFpT2pFeGZRPT18MXxMMk5vWVhSekx6RTVPakZrWVRka1pXRTFObUl4WmpReFl6aGlNV0kxWkRkbE16bGxNelUxWm1SaVFIUm9jbVZoWkM1Mk1pOXRaWE56WVdkbGN5OHhOekF4TXpRME5UQTFNell3fDNjOGQxZjdmYzUxZDQ4NDM2Y2NiMDhkYmYxOTk1NGM2fGNkYWFkZTBlMjhlYzQ2N2FiMzg0ZWY5M2MwNjAxMDU0&sdata=ZDlkRFJaY0Z1K1dIUTZ2TmptQjJGamlma3ZmRWNBTzQrbmJSTXBMUENzdz0%3D&ovuser=4a5378f9-29f4-4d3e-be89-669d03ada9d8%2Calo1g21%40soton.ac.uk,403,text/plain; charset=utf-8
https://unlockingresearch-blog.lib.cam.ac.uk/wp-content/uploads/2018/03/1.png,200,image/png
https://elearn.southampton.ac.uk/panopto/live/webcast/,404,text/html; charset=UTF-8
https://www.zotero.org/,200,text/html; charset=UTF-8
https://soton.idm.oclc.org/login?url=https://doi.org/10.1177/0956797611430953,200,text/html
https://noc.ac.uk/,200,text/html; charset=utf-8
https://learningonscreen.ac.uk/how-to-use-bob/,200,text/html; charset=UTF-8
https://www.webofscience.com/wos/biosis/basic-search,200,text/html; charset=UTF-8
https://archive.org/web/,Error,"Cannot connect to host archive.org:443 ssl:True [SSLCertVerificationError: (1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')]"
https://fr-fr.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fshare_channel%2F%3Ftype%3Dreshare%26link%3Dhttps%253A%252F%252Fgeneric.wordpress.soton.ac.uk%252Fdigital-learning%252F2020%252F03%252F09%252Fdeveloping-a-vr-experience-major-trauma-resuscitation-simulation%252F%26app_id%3D966242223397117%26source_surface%3Dexternal_reshare%26display%26hashtag,200,"text/html; charset=""utf-8"""
